time_s	DCDT_Right_Slab_A1	DCDT_Right_Slab_A2	DCDT_Right_Slab_A3	DCDT_Right_Slab_B1	DCDT_Right_Slab_B3	DCDT_Left_Slab_B1	DCDT_Left_Slab_B2_Bot	DCDT_Left_Slab_B3	DCDT_Left_Slab_C1	DCDT_Left_Slab_C2	DCDT_Left_Slab_C3	DCDT_Beam_B2_Top	soil_plate_pressure	agg_plate_pressure	soil_pore_water_pressure	agg_pore_water_pressure	SG_2E_top	SG_3E_top	SG_4E_top	SG_4E_bot	SG_5E_top	SG_5E_bot	SG_6E_top	SG_7E_top
1336.496	-0.000328	-0.004598	-0.003284	-0.018065	0.631930	1.117701	1.442866	1.568985	-0.002956	0.000000	0.003613	0.004927	0.000000	0.000827	-0.000329	0.000000	-0.000041	-0.000057	-0.000157	0.000139	-0.000104	0.000096	-0.000088	-0.000052
1337.501	0.000657	-0.004270	-0.003284	-0.018393	0.632587	1.117373	1.443195	1.568985	-0.002628	0.000328	0.003613	0.005255	0.000000	0.001653	0.000329	0.000000	-0.000044	-0.000058	-0.000161	0.000139	-0.000103	0.000097	-0.000091	-0.000052
1338.500	0.000985	-0.004598	-0.003941	-0.018065	0.632587	1.118030	1.443851	1.569314	-0.002956	-0.000328	0.002628	0.004927	0.000000	0.000827	-0.000657	0.000000	-0.000042	-0.000057	-0.000160	0.000139	-0.000105	0.000095	-0.000091	-0.000052
1339.497	0.000985	-0.003941	-0.003941	-0.017736	0.632258	1.118030	1.443523	1.569971	-0.002628	0.000328	0.003285	0.004598	0.000000	0.000827	0.000000	0.000662	-0.000041	-0.000055	-0.000157	0.000141	-0.000105	0.000095	-0.000087	-0.000053
1340.498	0.000328	-0.004598	-0.003284	-0.017736	0.632587	1.118358	1.443195	1.568985	-0.002956	-0.000328	0.003285	0.004927	0.000000	0.000827	0.000000	0.000000	-0.000041	-0.000057	-0.000159	0.000139	-0.000104	0.000095	-0.000089	-0.000052
1341.500	0.000328	-0.004598	-0.003613	-0.017736	0.632587	1.117373	1.442866	1.568985	-0.003284	0.000328	0.002628	0.004927	0.000000	0.000827	0.000329	0.000331	-0.000042	-0.000057	-0.000160	0.000139	-0.000104	0.000097	-0.000090	-0.000051
1342.499	0.000328	-0.004927	-0.003613	-0.018065	0.632258	1.117044	1.443195	1.568329	-0.002628	-0.000328	0.002956	0.004927	0.000000	0.000000	-0.000329	-0.000331	-0.000042	-0.000056	-0.000159	0.000139	-0.000104	0.000098	-0.000087	-0.000052
1343.496	0.000328	-0.004270	-0.003613	-0.017736	0.631930	1.117701	1.442866	1.568985	-0.002628	0.000657	0.003613	0.004927	0.000000	0.000827	0.000000	-0.000331	-0.000042	-0.000057	-0.000156	0.000139	-0.000104	0.000094	-0.000086	-0.000051
1344.500	0.000328	-0.004598	-0.004270	-0.017736	0.631930	1.116716	1.442866	1.568329	-0.003284	-0.000328	0.002956	0.005584	0.000000	0.001653	0.000000	0.000000	-0.000040	-0.000056	-0.000155	0.000139	-0.000102	0.000094	-0.000087	-0.000051
1345.500	0.000328	-0.004598	-0.003941	-0.018065	0.632258	1.117044	1.442866	1.568329	-0.002628	-0.000657	0.002956	0.005255	0.000000	0.000827	0.000000	0.000000	-0.000041	-0.000055	-0.000154	0.000135	-0.000100	0.000094	-0.000085	-0.000050
1346.501	0.000657	-0.004270	-0.003284	-0.017736	0.632258	1.118358	1.442866	1.568329	-0.002956	0.000000	0.003613	0.005584	0.000330	0.001653	0.000329	-0.000331	-0.000040	-0.000055	-0.000151	0.000134	-0.000098	0.000093	-0.000086	-0.000051
1347.496	0.000657	-0.004270	-0.004270	-0.017736	0.632587	1.117373	1.444180	1.569314	-0.002628	0.000000	0.002628	0.005255	0.000330	0.000827	-0.000329	0.000000	-0.000039	-0.000055	-0.000148	0.000132	-0.000098	0.000089	-0.000084	-0.000050
1348.500	0.000657	-0.004270	-0.003941	-0.018393	0.632258	1.117701	1.443523	1.568657	-0.002956	0.000328	0.002628	0.005584	0.000000	0.000827	-0.000329	-0.000331	-0.000040	-0.000052	-0.000144	0.000128	-0.000097	0.000086	-0.000080	-0.000049
1349.496	0.000328	-0.004270	-0.003941	-0.018393	0.632587	1.117701	1.444180	1.568985	-0.002628	0.000000	0.003285	0.004927	0.000330	0.000827	-0.000329	0.000000	-0.000038	-0.000053	-0.000142	0.000126	-0.000095	0.000089	-0.000083	-0.000050
1350.497	0.000328	-0.004270	-0.003941	-0.018065	0.632587	1.117373	1.443523	1.568329	-0.002628	0.000000	0.003285	0.004927	-0.000330	0.000827	-0.000329	0.000000	-0.000038	-0.000052	-0.000138	0.000122	-0.000091	0.000087	-0.000082	-0.000048
1351.500	0.000328	-0.004598	-0.003284	-0.018065	0.632587	1.117373	1.443523	1.569314	-0.002956	0.000000	0.003613	0.005584	0.000330	0.000827	0.000000	-0.000331	-0.000036	-0.000049	-0.000133	0.000120	-0.000089	0.000082	-0.000078	-0.000048
1352.500	0.000328	-0.004270	-0.003941	-0.017736	0.632587	1.117373	1.443195	1.568985	-0.002299	-0.000657	0.003285	0.004927	0.000000	0.000827	-0.000329	0.000331	-0.000036	-0.000048	-0.000129	0.000118	-0.000088	0.000080	-0.000074	-0.000047
1353.497	0.000328	-0.004598	-0.003613	-0.018065	0.632587	1.118687	1.444837	1.570628	-0.002628	-0.000657	0.003285	0.005584	0.000000	0.001653	-0.000329	0.000000	-0.000034	-0.000049	-0.000126	0.000114	-0.000084	0.000080	-0.000075	-0.000047
1354.499	0.000328	-0.003941	-0.003284	-0.018065	0.632587	1.119015	1.445494	1.571285	-0.003284	0.000328	0.002956	0.005255	0.000000	0.000827	0.000000	0.000000	-0.000036	-0.000048	-0.000122	0.000109	-0.000081	0.000077	-0.000074	-0.000046
1355.500	0.000657	-0.004270	-0.003284	-0.018065	0.632258	1.118030	1.444180	1.569642	-0.003284	-0.000328	0.003285	0.005255	0.000330	0.000827	0.000000	0.000000	-0.000035	-0.000045	-0.000116	0.000105	-0.000079	0.000073	-0.000071	-0.000045
1356.493	0.000328	-0.004598	-0.003941	-0.017736	0.633244	1.118687	1.445494	1.570956	-0.002956	0.000000	0.003613	0.005255	0.000330	0.000827	-0.000329	-0.000331	-0.000031	-0.000042	-0.000110	0.000101	-0.000077	0.000069	-0.000065	-0.000044
1357.497	0.000657	-0.004270	-0.003941	-0.018065	0.632258	1.117373	1.444180	1.569971	-0.002299	0.000000	0.003285	0.005255	0.000000	0.001653	0.000329	0.000000	-0.000032	-0.000045	-0.000107	0.000096	-0.000074	0.000069	-0.000066	-0.000044
1358.500	0.000657	-0.004270	-0.003613	-0.018065	0.632587	1.118030	1.444180	1.570299	-0.001971	0.000000	0.003285	0.004927	0.000330	0.000827	-0.000329	0.000000	-0.000032	-0.000043	-0.000101	0.000092	-0.000069	0.000068	-0.000064	-0.000043
1359.493	0.000000	-0.004270	-0.003613	-0.017736	0.632915	1.118030	1.444180	1.570299	-0.002628	0.000657	0.003613	0.005255	0.000000	0.000000	0.000000	0.000000	-0.000030	-0.000041	-0.000097	0.000088	-0.000064	0.000062	-0.000058	-0.000041
1360.497	0.000657	-0.004927	-0.003941	-0.018393	0.632258	1.117373	1.443851	1.569642	-0.002628	0.000000	0.003285	0.005255	0.000000	0.000827	-0.000657	0.000000	-0.000029	-0.000039	-0.000090	0.000085	-0.000063	0.000056	-0.000057	-0.000040
1361.496	0.000328	-0.004270	-0.003284	-0.018393	0.632587	1.118030	1.444180	1.570628	-0.002299	0.000000	0.002956	0.004927	0.000000	0.000827	0.000000	0.000331	-0.000029	-0.000039	-0.000086	0.000079	-0.000058	0.000057	-0.000055	-0.000039
1362.497	0.000328	-0.004270	-0.003613	-0.018393	0.632258	1.118030	1.444180	1.569971	-0.002956	-0.000328	0.002956	0.005584	0.000000	0.000827	0.000000	0.000000	-0.000030	-0.000039	-0.000081	0.000074	-0.000055	0.000055	-0.000054	-0.000039
1363.498	0.000657	-0.003941	-0.003941	-0.018065	0.632258	1.118030	1.444180	1.569971	-0.002628	0.000000	0.003613	0.004927	0.000000	0.000827	0.000000	0.000000	-0.000027	-0.000037	-0.000076	0.000070	-0.000054	0.000050	-0.000048	-0.000038
1364.499	0.000328	-0.004270	-0.003613	-0.018065	0.632915	1.119015	1.445165	1.571941	-0.002628	0.000000	0.002956	0.004927	0.000000	0.001653	0.000000	0.000000	-0.000026	-0.000036	-0.000069	0.000064	-0.000049	0.000044	-0.000045	-0.000037
1365.497	0.000657	-0.003613	-0.003613	-0.018721	0.631930	1.117373	1.443851	1.569971	-0.002628	-0.000328	0.002956	0.004927	-0.000330	0.000827	-0.000329	0.000000	-0.000026	-0.000034	-0.000064	0.000061	-0.000046	0.000045	-0.000042	-0.000033
1366.500	0.000657	-0.004270	-0.004270	-0.018721	0.632587	1.118030	1.443851	1.569971	-0.002628	-0.000328	0.003285	0.005255	-0.000330	0.000000	-0.000329	-0.000331	-0.000027	-0.000034	-0.000063	0.000055	-0.000045	0.000044	-0.000043	-0.000034
1367.500	0.000328	-0.004270	-0.003284	-0.018065	0.632587	1.117701	1.443851	1.569642	-0.003284	-0.000328	0.002628	0.005255	0.000000	0.000000	-0.000329	0.000000	-0.000024	-0.000033	-0.000055	0.000053	-0.000040	0.000038	-0.000037	-0.000034
1368.492	0.000328	-0.004598	-0.003613	-0.018065	0.632587	1.118030	1.443523	1.569642	-0.002956	0.000328	0.002956	0.004598	0.000000	0.000827	-0.000329	0.000331	-0.000021	-0.000030	-0.000049	0.000051	-0.000037	0.000034	-0.000033	-0.000032
1369.499	0.000657	-0.003613	-0.003941	-0.018065	0.632258	1.118358	1.444180	1.569971	-0.002628	-0.000328	0.002628	0.004598	0.000000	0.000827	0.000000	-0.000331	-0.000023	-0.000031	-0.000048	0.000044	-0.000035	0.000033	-0.000033	-0.000032
1370.496	0.000328	-0.004270	-0.003613	-0.017736	0.631930	1.118030	1.444508	1.570299	-0.002299	0.000328	0.002956	0.004927	0.000000	0.000827	-0.000329	0.000000	-0.000023	-0.000031	-0.000044	0.000043	-0.000032	0.000032	-0.000033	-0.000030
1371.496	0.000657	-0.004270	-0.003613	-0.018065	0.632258	1.118030	1.443523	1.568985	-0.003284	-0.000328	0.003613	0.005255	0.000000	0.000000	0.000000	0.000000	-0.000022	-0.000030	-0.000041	0.000041	-0.000030	0.000029	-0.000029	-0.000030
1372.496	0.000328	-0.004270	-0.003284	-0.017736	0.632258	1.117373	1.443851	1.569314	-0.002956	0.000328	0.002956	0.004598	0.000000	0.000827	0.000000	-0.000331	-0.000019	-0.000029	-0.000035	0.000037	-0.000029	0.000026	-0.000025	-0.000031
1373.499	0.000328	-0.004270	-0.003941	-0.018065	0.632915	1.117373	1.443523	1.569314	-0.002628	0.000000	0.002956	0.004927	-0.000330	0.000827	-0.000329	0.000331	-0.000020	-0.000029	-0.000035	0.000035	-0.000027	0.000026	-0.000026	-0.000030
1374.499	0.000328	-0.003941	-0.003941	-0.018065	0.632587	1.117373	1.443195	1.568985	-0.002299	0.000657	0.003613	0.004927	0.000000	0.000000	0.000000	0.000662	-0.000020	-0.000029	-0.000035	0.000033	-0.000026	0.000027	-0.000027	-0.000028
1375.497	0.000328	-0.004270	-0.003284	-0.017736	0.632587	1.116716	1.443523	1.568657	-0.002628	0.000000	0.002956	0.005255	0.000330	-0.000827	0.000000	0.000000	-0.000018	-0.000028	-0.000031	0.000033	-0.000024	0.000024	-0.000023	-0.000027
1376.496	0.000328	-0.004598	-0.003941	-0.018393	0.632258	1.117701	1.443523	1.568657	-0.002956	-0.000328	0.003285	0.005255	-0.000330	0.001653	0.000000	0.000000	-0.000018	-0.000026	-0.000030	0.000032	-0.000026	0.000022	-0.000021	-0.000028
1377.496	0.000328	-0.004598	-0.003941	-0.018065	0.632258	1.116716	1.442538	1.568000	-0.002956	0.000000	0.003285	0.004927	-0.000330	0.000827	-0.000329	0.000000	-0.000018	-0.000028	-0.000030	0.000032	-0.000023	0.000024	-0.000022	-0.000027
1378.497	0.000328	-0.004270	-0.003941	-0.018393	0.631930	1.117044	1.442866	1.567672	-0.002628	0.000000	0.002956	0.005255	0.000000	0.000827	-0.000329	-0.000331	-0.000019	-0.000029	-0.000031	0.000029	-0.000023	0.000026	-0.000023	-0.000027
1379.499	0.000000	-0.004270	-0.003941	-0.018065	0.631930	1.116716	1.442209	1.567343	-0.002628	-0.000328	0.002956	0.005255	0.000000	0.000827	-0.000329	0.000000	-0.000018	-0.000028	-0.000030	0.000030	-0.000023	0.000024	-0.000022	-0.000028
1380.496	0.000328	-0.003941	-0.003941	-0.018393	0.631930	1.117044	1.442538	1.567672	-0.002628	-0.000328	0.002628	0.004927	0.000000	0.000827	-0.000329	0.000000	-0.000016	-0.000026	-0.000028	0.000031	-0.000024	0.000022	-0.000021	-0.000028
1381.499	0.000328	-0.004270	-0.003613	-0.018065	0.631601	1.116059	1.440895	1.564387	-0.002956	-0.000985	0.002956	0.005255	0.000330	-0.000827	0.000000	-0.000331	-0.000018	-0.000026	-0.000029	0.000030	-0.000024	0.000024	-0.000020	-0.000028
1382.500	0.000985	-0.004927	-0.003284	-0.018393	0.631601	1.116716	1.441552	1.566358	-0.003284	-0.000328	0.002956	0.004927	-0.000330	0.000827	0.000000	0.000000	-0.000020	-0.000028	-0.000030	0.000029	-0.000024	0.000025	-0.000024	-0.000026
1383.496	0.000328	-0.004270	-0.003941	-0.018065	0.631601	1.116059	1.441224	1.565701	-0.002956	0.000000	0.003285	0.005255	0.000000	0.000000	0.000000	0.000000	-0.000019	-0.000027	-0.000031	0.000030	-0.000024	0.000025	-0.000024	-0.000027
1384.499	0.000328	-0.004270	-0.003941	-0.018065	0.631601	1.116388	1.441881	1.567015	-0.003284	-0.000328	0.003285	0.004598	0.000000	0.000000	0.000329	0.000331	-0.000017	-0.000026	-0.000032	0.000033	-0.000027	0.000024	-0.000022	-0.000028
1385.496	0.000328	-0.004927	-0.003284	-0.018065	0.631601	1.116388	1.441552	1.566686	-0.002956	-0.000657	0.002956	0.005255	0.000000	0.000827	-0.000329	0.000000	-0.000018	-0.000026	-0.000035	0.000035	-0.000027	0.000027	-0.000024	-0.000028
1386.496	0.000657	-0.004598	-0.003284	-0.018065	0.632258	1.117373	1.442866	1.568000	-0.002956	-0.000328	0.002956	0.004927	0.000000	0.000827	0.000000	0.000000	-0.000022	-0.000030	-0.000041	0.000037	-0.000031	0.000030	-0.000030	-0.000030
1387.496	0.000657	-0.004598	-0.004270	-0.018721	0.632915	1.117044	1.442866	1.568000	-0.003284	-0.000657	0.002956	0.005255	0.000000	0.000827	-0.000329	0.000331	-0.000022	-0.000029	-0.000044	0.000039	-0.000032	0.000033	-0.000031	-0.000032
1388.496	0.000328	-0.004927	-0.003613	-0.018065	0.630616	1.115074	1.440567	1.565372	-0.003284	-0.000328	0.003285	0.005255	-0.000330	0.000827	0.000000	0.000000	-0.000021	-0.000029	-0.000046	0.000046	-0.000035	0.000032	-0.000030	-0.000032
